sacrebleu,rouge_l,meteor,bertscore,a3cu,tapas_acc
35.134935380414255,64.15094339622641,65.78947368421053,92.24774241447449,49.703988432884216,100.0
77.84138774113649,54.545454545454554,86.24953772189349,97.04329371452332,93.55775117874146,100.0
33.535699101570344,69.56521739130434,77.6929793357695,94.42801475524902,60.716187953948975,100.0
9.077117831572656,31.25,21.428571428571427,85.10826826095581,8.434077352285385,0.0
8.863561426206356,37.50000000000001,40.96854791299235,94.77806687355042,76.85418725013733,100.0
1.8196871111910016,15.686274509803921,11.013215859030836,82.85622596740723,6.811051070690155,100.0
6.5229617062090215,22.857142857142858,35.29597974042418,86.58603429794312,21.98495864868164,100.0
67.03420896351791,87.99999999999999,90.63588552694488,95.53181529045105,19.6126788854599,100.0
3.499025840724868,16.901408450704224,22.448979591836736,81.18911385536194,18.428973853588104,100.0
19.308521561552716,45.45454545454545,55.289256198347104,91.33777022361755,12.268677353858948,0.0
14.447001557607525,38.46153846153846,46.09836368110237,91.44946932792664,31.32045269012451,100.0
19.0871628531889,40.86021505376343,64.39369376671799,90.84564447402954,36.722004413604736,100.0
3.9253456897493937,29.166666666666668,23.14814814814815,89.17245864868164,23.976407945156097,100.0
42.45212493948325,80.85106382978724,94.60738596027227,95.43148279190063,91.34374856948853,100.0
32.490568049380954,56.60377358490566,69.43793301036621,93.31737756729126,71.67514562606812,100.0
10.475041522097172,38.888888888888886,38.70084619213539,89.77444767951965,38.15487623214722,100.0
39.1080327529236,58.536585365853654,72.23880597014924,94.10783648490906,34.363290667533875,100.0
72.19755247180704,90.56603773584904,89.628880866426,97.9447603225708,87.05602884292603,100.0
32.18321162412337,71.1864406779661,73.78376075658176,95.7931399345398,83.03173780441284,100.0
3.9016631127179084,27.906976744186046,43.25457317073171,89.36454057693481,21.42041176557541,100.0
6.083510324900797,17.85714285714286,44.1857993197279,87.56911754608154,38.144633173942566,100.0
21.004850229269238,48.00000000000001,59.61496149614962,91.18425250053406,59.535402059555054,100.0
10.5616199237862,41.269841269841265,31.3950313950314,90.37770628929138,50.88372826576233,100.0
18.015665605771815,52.83018867924528,46.07695073714491,91.48629903793335,40.94953238964081,100.0
7.264643237289332,34.920634920634924,35.25358110723965,90.21233916282654,37.50074505805969,100.0
15.339830594485258,37.333333333333336,46.61542361153928,91.46532416343689,25.07191300392151,100.0
14.980620180224388,47.82608695652175,66.93330411279129,90.24734497070312,63.54208588600159,100.0
42.18427481900357,65.38461538461539,81.79012345679013,95.3957736492157,73.98370504379272,100.0
43.3079583673231,72.41379310344827,82.86236702127658,93.97052526473999,58.50647687911987,100.0
5.394210545771001,27.77777777777778,36.163522012578625,89.56205248832703,43.466517329216,100.0
9.70332817466923,34.285714285714285,54.611650485436904,88.28422427177429,14.044071733951569,100.0
27.316196943813136,73.46938775510205,89.71291866028709,94.86548900604248,44.234949350357056,100.0
5.975034814255911,28.571428571428566,22.665902953931756,85.3247880935669,8.147066831588745,100.0
28.280205689436908,45.83333333333333,71.18744488536156,93.01005601882935,93.09888482093811,100.0
28.65515486360906,54.05405405405405,75.86705202312139,94.80195641517639,63.12047243118286,100.0
27.046570133003094,54.16666666666667,62.70926339285714,93.27418804168701,93.77722144126892,100.0
37.53671076348575,52.3076923076923,56.25085145997002,91.10933542251587,47.49733209609985,0.0
68.59238121837059,88.88888888888889,90.5704941860465,98.86103868484497,91.83570742607117,100.0
21.723558841710364,53.52112676056338,76.43501845182519,92.1708881855011,65.54614305496216,100.0
15.375627879439678,37.49999999999999,33.62244897959184,87.96772360801697,38.222989439964294,100.0
17.059573701616802,71.42857142857143,71.45475372279495,95.65644264221191,59.921687841415405,100.0
12.58273118584677,38.59649122807017,43.42393896041965,91.58884286880493,50.69213509559631,100.0
53.058662026608964,80.64516129032258,80.08774193548386,94.71299052238464,58.22862386703491,100.0
27.576370094684258,64.15094339622641,76.6728624535316,96.72647714614868,71.51194214820862,100.0
6.996703938075385,31.746031746031743,25.06091989034419,90.00136852264404,24.479754269123077,100.0
29.04047193831554,40.57971014492754,61.49192788964978,90.74645638465881,22.668515145778656,0.0
11.099472319966315,36.36363636363637,53.25459020276183,90.18562436103821,57.8039288520813,100.0
19.257758240643728,44.44444444444445,53.53321575543799,92.56875514984131,54.84238266944885,100.0
33.61267485362914,60.8695652173913,60.117701550281986,94.6190893650055,70.55232524871826,100.0
48.41524713034602,80.0,95.00475389453668,98.61155152320862,92.48737096786499,100.0
