sacrebleu,rouge_l,meteor,bertscore,a3cu,tapas_acc
41.450994981715226,70.37037037037037,61.59076380683028,93.8145637512207,49.69145059585571,100.0
42.37484115599191,61.81818181818181,85.89829525897207,95.01008987426758,63.03700804710388,100.0
33.535699101570344,69.56521739130434,77.6929793357695,94.42801475524902,60.716187953948975,100.0
8.217199674521215,25.0,26.041666666666668,87.32343316078186,35.0692480802536,0.0
8.863561426206356,37.50000000000001,40.96854791299235,94.77806687355042,76.85418725013733,100.0
4.457304913937111,35.294117647058826,35.18767976116794,89.52754139900208,46.19618356227875,0.0
6.597833499136778,22.222222222222225,35.115898211136304,86.57538890838623,24.76966828107834,100.0
67.03420896351791,87.99999999999999,90.63588552694488,95.53181529045105,19.6126788854599,100.0
5.261190768564949,30.303030303030305,26.380137308379563,86.00576519966125,9.121747314929962,0.0
19.16495382258489,41.7910447761194,55.06172839506173,89.43400382995605,28.33828628063202,100.0
13.902065129686436,37.03703703703704,47.67546753194297,90.99901914596558,32.83070921897888,100.0
27.841840030656158,48.57142857142857,46.65808102898058,91.5120542049408,25.309962034225464,100.0
3.9253456897493937,29.166666666666668,23.14814814814815,89.17245864868164,23.976407945156097,100.0
42.45212493948325,80.85106382978724,94.60738596027227,95.43148279190063,91.34374856948853,100.0
28.035290116063717,35.08771929824562,60.98436445605822,92.14427471160889,72.94666767120361,100.0
6.761642533250772,23.80952380952381,26.235294117647058,86.87599897384644,7.1365877985954285,100.0
37.56499767593812,54.05405405405405,62.74592256630523,92.37693548202515,16.3723886013031,100.0
72.19755247180704,90.56603773584904,89.628880866426,97.9447603225708,87.05602884292603,100.0
32.18321162412337,71.1864406779661,73.78376075658176,95.7931399345398,83.03173780441284,100.0
11.408424519986962,36.36363636363637,49.77876106194691,90.56279063224792,57.179319858551025,100.0
4.163620484540591,18.367346938775512,42.441755463247254,88.06662559509277,47.248661518096924,100.0
20.619276306926476,44.00000000000001,56.67811679127096,90.57469964027405,55.48773407936096,100.0
10.5616199237862,41.269841269841265,31.3950313950314,90.37770628929138,50.88372826576233,100.0
18.015665605771815,52.83018867924528,46.07695073714491,91.48629903793335,40.94953238964081,100.0
8.46356642331394,35.71428571428571,55.758017492711375,91.27886295318604,40.86047112941742,100.0
8.977319999741065,37.28813559322033,28.76866723020569,90.11759757995605,19.898954033851624,0.0
27.927203502911638,62.5,67.11558497272782,92.78772473335266,80.65784573554993,100.0
40.589517638127056,67.9245283018868,82.03597644591434,96.72849774360657,83.81746411323547,100.0
26.94140420459874,48.484848484848484,61.51724137931034,90.91528058052063,41.00923538208008,100.0
5.394210545771001,27.77777777777778,29.775943396226417,89.44358229637146,9.039591997861862,100.0
9.899454101616163,34.78260869565218,54.87804878048781,88.39620351791382,14.773738384246826,100.0
27.316196943813136,73.46938775510205,89.71291866028709,94.86548900604248,44.234949350357056,100.0
4.59877372721734,35.55555555555555,22.149122807017545,87.58600950241089,17.56034344434738,100.0
28.280205689436908,45.83333333333333,71.18744488536156,93.01005601882935,93.09888482093811,100.0
18.842393723950345,52.94117647058824,63.58251633986928,92.72472858428955,68.65507960319519,100.0
8.117489638892298,23.63636363636364,55.1791958041958,87.66171932220459,51.690512895584106,100.0
7.686998865156221,51.99999999999999,43.53448275862069,93.19155812263489,47.098568081855774,100.0
68.59238121837059,88.88888888888889,90.5704941860465,98.86103868484497,91.83570742607117,100.0
21.723558841710364,53.52112676056338,76.43501845182519,92.1708881855011,65.54614305496216,100.0
15.375627879439678,37.49999999999999,33.62244897959184,87.96772360801697,38.222989439964294,100.0
17.059573701616802,71.42857142857143,71.45475372279495,95.65644264221191,59.921687841415405,100.0
31.670622630841073,58.536585365853654,70.64552131336404,95.52335143089294,93.9430296421051,100.0
32.76946655573167,63.414634146341456,79.73978467805628,94.17756795883179,93.72974634170532,100.0
25.170434914146544,59.64912280701755,80.92630748880748,95.94814777374268,69.77282762527466,100.0
20.296079378001306,48.38709677419355,53.863187751919995,93.23562979698181,38.428112864494324,100.0
24.22347345339122,34.210526315789465,53.79870129870131,89.54095244407654,14.506785571575165,100.0
13.0746477959385,36.144578313253014,60.25454545454546,90.00659584999084,55.981600284576416,100.0
15.604242268653643,43.90243902439025,62.082200543739006,92.16795563697815,50.884753465652466,100.0
37.25527931339364,57.692307692307686,65.98657575111866,94.78686451911926,71.63232564926147,100.0
48.41524713034602,80.0,95.00475389453668,98.61155152320862,92.48737096786499,100.0
3.7345847800340604,33.33333333333333,37.265011223344565,90.74158668518066,16.056114435195923,100.0
2.5828020030551087,21.05263157894737,15.06024096385542,88.41920495033264,7.887816429138184,100.0
9.941490945601677,37.2093023255814,57.5483870967742,94.04758810997009,73.33788275718689,100.0
5.430567039365079,27.906976744186046,51.09173912390563,89.80023264884949,68.28805208206177,100.0
20.18515981688661,48.97959183673469,46.6804979253112,91.56886339187622,25.91475546360016,100.0
14.686560362212514,61.53846153846153,57.89018393735203,94.53005194664001,61.11159324645996,100.0
44.28500142691474,73.33333333333334,76.11991392801252,97.65664935112,91.73529744148254,100.0
6.459012916858625,41.17647058823529,46.05072463768116,92.23931431770325,89.32712078094482,100.0
18.842393723950345,66.66666666666667,67.34903892094528,93.40887069702148,49.42007064819336,100.0
21.261287255178296,49.12280701754386,53.39257097069597,89.76496458053589,52.59428024291992,100.0
