sacrebleu,rouge_l,meteor,bertscore,a3cu,tapas_acc
35.134935380414255,64.15094339622641,65.78947368421053,92.24774241447449,49.703988432884216,100.0
100.00000000000004,100.0,99.9898229187869,99.99999403953552,92.94652342796326,100.0
33.535699101570344,69.56521739130434,77.6929793357695,94.42801475524902,60.716187953948975,100.0
9.077117831572656,31.25,21.428571428571427,85.03618240356445,8.801647275686264,100.0
8.863561426206356,37.50000000000001,40.96854791299235,94.77806687355042,76.85418725013733,100.0
14.962848372546674,50.0,46.464646464646464,91.63147807121277,72.7007508277893,0.0
6.5229617062090215,22.857142857142858,35.29597974042418,86.58603429794312,21.98495864868164,100.0
73.48889200874659,91.66666666666666,91.39118457300276,99.81346726417542,89.76337909698486,100.0
1.5885452052978433,20.0,17.383177570093455,85.18067002296448,5.993735417723656,100.0
5.248333695581582,35.8974358974359,32.01263278782658,90.66217541694641,15.082933008670807,100.0
14.997608717014877,39.473684210526315,46.46422371031746,91.36362075805664,30.23761510848999,100.0
27.841840030656158,48.57142857142857,46.65808102898058,91.5120542049408,25.309962034225464,100.0
3.9253456897493937,29.166666666666668,23.14814814814815,89.17245864868164,23.976407945156097,100.0
44.120063733294245,82.6086956521739,95.08520104087971,95.69542407989502,92.07020998001099,100.0
28.035290116063717,35.08771929824562,60.98436445605822,92.14427471160889,72.94666767120361,100.0
10.475041522097172,38.888888888888886,38.70084619213539,89.77444767951965,38.15487623214722,100.0
42.24046321224261,61.111111111111114,64.43968119792297,93.79076361656189,17.79254525899887,100.0
49.780306569992064,66.66666666666666,71.17647058823529,96.40133380889893,66.93217754364014,100.0
34.252823678705816,68.85245901639345,76.14663509616317,95.67207098007202,85.37268042564392,100.0
3.9016631127179084,27.906976744186046,43.25457317073171,89.36454057693481,21.42041176557541,100.0
13.37614391460889,28.985507246376812,53.83041541489694,90.14883041381836,52.623242139816284,0.0
17.712030567063493,43.63636363636364,58.174986580783695,91.30614399909973,55.59200644493103,100.0
10.5616199237862,41.269841269841265,31.3950313950314,90.37770628929138,50.88372826576233,100.0
18.015665605771815,52.83018867924528,46.07695073714491,91.48629903793335,40.94953238964081,100.0
7.264643237289332,34.920634920634924,35.25358110723965,90.21233916282654,37.50074505805969,100.0
6.131469202167547,41.50943396226415,23.878550880978068,86.81113719940186,17.16153472661972,100.0
20.496422416395898,55.99999999999999,58.78178157799493,90.96601009368896,63.6946976184845,100.0
45.167594566243025,68.0,78.92000000000003,95.26628851890564,62.73859739303589,100.0
31.090821870595587,52.459016393442624,62.59649122807017,91.40981435775757,44.80690062046051,100.0
5.394210545771001,27.77777777777778,29.775943396226417,89.44358229637146,9.039591997861862,100.0
1.8884748972625875,17.77777777777778,11.049723756906078,87.35107779502869,4.924725741147995,100.0
24.53405185231778,69.23076923076923,84.15094339622642,94.72718238830566,54.821014404296875,100.0
4.59877372721734,35.55555555555555,22.149122807017545,87.58600950241089,17.56034344434738,100.0
33.30481646803963,40.909090909090914,63.84943181818182,92.41954684257507,73.55931997299194,0.0
28.65515486360906,54.05405405405405,75.86705202312139,94.80195641517639,63.12047243118286,100.0
4.792659679012785,14.117647058823529,43.00578034682081,86.79019808769226,39.65042233467102,0.0
5.811559077152358,43.47826086956522,35.742035742035746,91.07567071914673,27.12307870388031,0.0
52.827078664365466,72.72727272727272,67.95980532894507,97.72021174430847,81.17945790290833,100.0
21.723558841710364,53.52112676056338,76.43501845182519,92.1708881855011,65.54614305496216,100.0
15.375627879439678,37.49999999999999,33.62244897959184,87.96772360801697,38.222989439964294,100.0
14.10002457876887,57.14285714285715,59.015358720807896,94.58121657371521,71.02293968200684,100.0
31.670622630841073,58.536585365853654,70.64552131336404,95.52335143089294,93.9430296421051,100.0
51.51420826880311,61.53846153846154,81.44773574900186,95.08359432220459,95.11059522628784,100.0
25.170434914146544,59.64912280701755,80.92630748880748,95.94814777374268,69.77282762527466,100.0
20.296079378001306,48.38709677419355,53.863187751919995,93.23562979698181,38.428112864494324,100.0
19.56062923281733,43.01075268817204,61.12680969823827,89.82237577438354,13.57223093509674,100.0
12.89910935914641,36.144578313253014,60.387811634349035,89.06288743019104,40.386947989463806,100.0
25.958657290343428,38.88888888888889,52.604166666666664,93.67596507072449,73.86446595191956,100.0
24.04817938984655,53.84615384615385,56.527814745807824,92.35926270484924,43.1860476732254,100.0
48.41524713034602,80.0,95.00475389453668,98.61155152320862,92.48737096786499,100.0
3.7345847800340604,33.33333333333333,37.265011223344565,90.7796859741211,15.537242591381073,100.0
2.882738686795162,24.000000000000004,9.803921568627452,89.1543984413147,10.250663012266159,100.0
10.23857820560022,37.2093023255814,61.82351372967209,93.9264178276062,73.84409308433533,100.0
4.2522340592252235,31.57894736842105,52.84145621719007,90.15645384788513,66.95616841316223,100.0
20.18515981688661,48.97959183673469,46.6804979253112,91.87917113304138,24.51360672712326,100.0
14.686560362212514,61.53846153846153,57.89018393735203,94.53005194664001,61.11159324645996,100.0
16.620689217205012,41.379310344827594,63.262411347517734,95.46789526939392,91.61826968193054,100.0
8.570827906588853,36.66666666666668,63.923604112074194,89.46627974510193,15.015539526939392,100.0
14.962848372546674,54.05405405405405,69.6073157611619,93.73855590820312,18.930883705615997,100.0
3.1086956857498795,40.0,24.658203125,87.56269216537476,27.84518301486969,100.0
23.334707033436064,59.999999999999986,71.5122733440237,95.1439619064331,84.68130230903625,100.0
38.6811073106604,66.66666666666666,58.83379247015611,95.20381689071655,76.30075812339783,100.0
26.413129756285,45.71428571428571,50.35577449370552,94.84456181526184,66.0825252532959,100.0
9.165852474742529,39.130434782608695,39.400565989194746,92.57965683937073,72.69744277000427,0.0
49.54440711249766,77.77777777777777,74.07095069432732,94.79701519012451,71.29521369934082,100.0
7.012887580040735,36.84210526315789,36.224821312540605,89.22353982925415,51.2254536151886,100.0
0.8515543184410909,6.382978723404255,13.781374618813045,78.50983738899231,14.157915115356445,100.0
45.80519369844352,76.47058823529413,77.82602013371245,97.31968641281128,89.20928835868835,100.0
16.692486522015724,47.36842105263159,69.88980716253444,93.0012583732605,75.07684230804443,100.0
32.12430127025118,40.0,51.27324598478443,93.11368465423584,39.52508270740509,100.0
8.586092130733784,33.33333333333333,41.17321291641816,91.03202819824219,50.127387046813965,100.0
7.647779668764416,30.18867924528302,39.15035401915869,91.1685585975647,55.642300844192505,100.0
2.819846033741822,19.047619047619044,11.820330969267138,87.4653697013855,28.644371032714844,0.0
47.50311204499758,52.63157894736842,72.51352476071577,93.72432231903076,39.579930901527405,100.0
19.47807701437556,46.666666666666664,66.0417493902093,92.09963083267212,20.26800513267517,100.0
28.65515486360906,66.66666666666667,68.71727748691099,96.59865498542786,89.63360786437988,0.0
38.06127553069646,81.48148148148148,74.07095069432732,93.34765672683716,38.520464301109314,100.0
6.510755202591488,31.37254901960785,36.72603526760065,88.7146532535553,24.846729636192322,100.0
48.81989607648835,70.70707070707071,89.35454288939052,94.80244517326355,94.81840133666992,100.0
12.66603341938805,34.78260869565217,42.190840833374764,91.23057126998901,17.266425490379333,100.0
28.035290116063717,51.724137931034484,74.66814159292035,94.01435852050781,61.33507490158081,100.0
29.94684424369724,61.224489795918366,62.70111615257227,94.57241296768188,51.573872566223145,100.0
58.088877148404045,87.99999999999999,84.40643218655903,98.86402487754822,93.132084608078,100.0
21.35901256790989,66.66666666666666,69.88980716253444,90.86044430732727,32.34034478664398,0.0
18.597237212366725,65.11627906976743,60.55818852027382,94.0167784690857,79.99123930931091,0.0
